gene_name,log2FC_12h,log2FC_18h,log2FC_24h,acc_untr_12h_tss,acc_untr_12h_avg,acc_vacv_12h_tss,acc_vacv_12h_avg,acc_untr_18h_tss,acc_untr_18h_avg,acc_vacv_18h_tss,acc_vacv_18h_avg,acc_untr_24h_tss,acc_untr_24h_avg,acc_vacv_24h_tss,acc_vacv_24h_avg,expr_delta_12h,expr_delta_18h,expr_delta_24h,acc_delta_12h_tss,acc_delta_18h_tss,acc_delta_24h_tss,acc_delta_12h_avg,acc_delta_18h_avg,acc_delta_24h_avg,expr_var,expr_range,acc_tss_var,acc_tss_range,acc_avg_var,acc_avg_range,expr_slope,acc_tss_slope,acc_avg_slope,expr_dir,acc_tss_dir,acc_avg_dir,expr_acc_tss_agreement,expr_acc_avg_agreement,agree_count,disagree_count,neutral_count,agreement_class
ARHGAP42,-0.690867175724945,-1.41408032658203,-1.95066270540343,7.69873,9.086725,7.41512,8.9318325,6.34359,7.735768260869565,6.53143,5.987139999999999,10.5726,6.475108421052632,6.45586,4.8418975,-0.690867175724945,-1.41408032658203,-1.95066270540343,-0.2836100000000003,0.1878400000000004,-4.116739999999999,-0.154892499999999,-1.748628260869566,-1.6332109210526315,0.3996737812386933,1.259795529678485,5.574093279299998,4.30458,0.7897900319714106,1.593735760869567,-0.1049829608065403,-0.3194274999999995,-0.1231932017543859,"['↓', '→']","['→', '↓']","['↓', '→']","['neutral', 'neutral']","['agree', 'neutral']",0,0,2,mixed
LOC103248318,0.0,0.0,2.41140573898208,,,,,3.92698,3.92698,,,,,,,0.0,0.0,2.41140573898208,,,,,,,1.938292545998571,2.41140573898208,,,,,0.2009504782485064,,,"['→', '↑']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']",0,0,0,mixed
PGR,0.433320367500098,0.578506686407959,0.461823378857069,2.88702,5.7740475,8.08922,5.729864999999999,5.73944,5.558192,3.26571,6.349996666666667,4.80575,4.96594,3.22793,3.4969233333333336,0.433320367500098,0.578506686407959,0.461823378857069,5.2022,-2.47373,-1.5778199999999996,-0.0441825000000006,0.7918046666666667,-1.4690166666666662,0.0059177471859077,0.145186318907861,17.6152045489,7.675929999999999,1.3067233410978605,2.260821333333333,0.0023752509464142,-0.5650016666666662,-0.1187361805555552,"['→', '→']","['↓', '↑']","['↑', '↓']","['neutral', 'neutral']","['neutral', 'neutral']",0,0,2,mixed
TRPC6,0.911321310085395,1.60775293448444,3.07945203898005,3.84937,6.01463,14.8302,14.8302,3.02076,6.34359,9.25285,9.25285,7.6892,8.650345,3.22793,3.22793,0.911321310085395,1.60775293448444,3.07945203898005,10.98083,6.23209,-4.461269999999999,8.81557,2.9092600000000006,-5.422414999999999,1.225284353202257,2.1681307288946554,62.55948868119998,15.442099999999998,51.17025383032499,14.237984999999998,0.1806775607412211,-1.286841666666665,-1.1864987499999986,"['↑', '↑']","['↓', '↓']","['↓', '↓']","['disagree', 'disagree']","['disagree', 'disagree']",0,2,0,strictly_disagree
ANGPTL5,0.676732480776856,0.0,2.41138720197138,36.0878,36.0878,6.74102,23.59356,4.83321,15.858955,23.4043,23.4043,4.32517,13.936685,7.26285,8.473320000000001,0.676732480776856,0.0,2.41138720197138,-29.346780000000003,18.57109,2.9376800000000003,-12.49424,7.545344999999999,-5.463365,1.5469636816887018,2.41138720197138,597.1353551761,47.91787,103.37411768365834,20.039585,0.1445545600995434,2.6903716666666653,0.5859062500000005,"['↓', '↑']","['↑', '↓']","['↑', '↓']","['disagree', 'disagree']","['disagree', 'disagree']",0,2,0,strictly_disagree
KIAA1377,0.0136754055152663,0.209424679256013,0.158246956709878,36.0878,14.916293333333334,6.74102,23.59356,4.83321,9.439855,23.4043,23.4043,4.32517,13.936685,7.26285,8.473320000000001,0.0136754055152663,0.209424679256013,0.158246956709878,-29.346780000000003,18.57109,2.9376800000000003,8.677266666666666,13.964445,-5.463365,0.0103063118116425,0.1957492737407467,597.1353551761,47.91787,100.89192000948424,19.42781,0.0120476292662176,2.6903716666666653,-1.1783859722222203,"['→', '→']","['↑', '↓']","['↑', '↓']","['neutral', 'neutral']","['neutral', 'neutral']",0,0,2,mixed
C1H11orf70,-0.659374231143648,-0.848226003420389,0.374952552234779,6.25522,6.25522,4.04461,4.04461,3.92698,3.92698,3.81,3.537855,4.32517,4.32517,,,-0.659374231143648,-0.848226003420389,0.374952552234779,-2.21061,-0.1169799999999998,,-2.21061,-0.3891249999999999,,0.4336104442867821,1.223178555655168,2.1916432884500003,2.09363,1.6589038026125,1.821485,0.0861938986148688,0.3489383333333335,0.3035808333333335,"['→', '↑']","['↑', 'NA']","['↑', 'NA']","['neutral', 'NA']","['neutral', 'NA']",0,0,1,mixed
YAP1,-0.129403644532556,0.170712586112577,-0.0630949114792243,4.81171,9.516489444444444,30.3346,11.748622857142855,3.92698,8.156045714285714,4.89857,7.499044444444444,2.88345,6.838946923076922,8.87681,8.473320000000001,-0.129403644532556,0.170712586112577,-0.0630949114792243,25.52289,0.9715900000000004,5.993360000000001,2.2321334126984134,-0.6570012698412695,1.6343730769230786,0.0248554243176534,0.300116230645133,168.23117460729992,24.5513,2.3258021716482764,2.889134682539683,0.0055257277544443,-1.6274608333333325,-0.0498133613146112,"['→', '→']","['↓', '↑']","['↓', '↑']","['neutral', 'neutral']","['neutral', 'neutral']",0,0,2,mixed
BIRC3,,,,39.9372,39.9372,26.29,26.29,47.728,47.728,13.6071,13.6071,21.6259,12.254675,4.03491,4.03491,,,,-13.647199999999998,-34.1209,-17.59099,-13.647199999999998,-34.1209,-8.219765,,,117.99396597703333,20.4737,186.58303944290836,25.901135,,-0.3286491666666674,0.4522862499999984,"['NA', 'NA']","['↓', '↑']","['↓', '↑']","['NA', 'NA']","['NA', 'NA']",0,0,0,mixed
BIRC2,-0.229572992587826,-0.281168683785238,-0.405523788314573,7.69873,20.5700325,45.8389,25.615855,5.73944,11.378186666666666,18.5057,18.687133333333332,7.6892,13.6964,5.64888,5.64888,-0.229572992587826,-0.281168683785238,-0.405523788314573,38.140170000000005,12.76626,-2.0403199999999995,5.0458225,7.308946666666669,-8.04752,0.0081808316482526,0.1759507957267469,412.92364943743337,40.180490000000006,68.72973621675024,15.35646666666667,-0.0146625663105622,-3.348374166666663,-1.0911118749999986,"['→', '→']","['↓', '↓']","['↑', '↓']","['neutral', 'neutral']","['neutral', 'neutral']",0,0,2,mixed
TMEM123,-0.51120107563205,-0.360253637831331,-1.29351531574426,8.66107,9.492189090909092,4.04461,12.695571666666666,3.62491,6.618207272727273,3.81,8.79927,4.80575,8.470125,4.03491,6.05237,-0.51120107563205,-0.360253637831331,-1.29351531574426,-4.616460000000001,0.1850900000000002,-0.7708399999999997,3.2033825757575745,2.181062727272727,-2.417755,0.250963009786967,0.933261677912929,6.459579625300004,4.801550000000001,8.96524166781295,5.621137575757574,-0.0651928533426841,0.3204683333333331,-0.4684281313131306,"['→', '↓']","['↑', '↓']","['↓', '↓']","['neutral', 'agree']","['neutral', 'agree']",1,0,1,mostly_agree
MMP7,-0.543723004913971,-1.01777025119362,-3.53238941279803,4.81171,4.81171,,,6.04151,5.890475,,,,,,,-0.543723004913971,-1.01777025119362,-3.53238941279803,,,,,,,2.580026202871332,2.9886664078840592,,,,,-0.249055533990338,,,"['→', '↓']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']",0,0,0,mixed
MMP20,,,,5.77405,9.703621666666669,6.74102,7.41512,9.66642,6.914183333333334,7.07571,7.07571,4.32517,8.41006,3.22793,4.438405,,,,0.96697,-2.5907100000000005,-1.0972399999999998,-2.288501666666667,0.1615266666666661,-3.9716549999999993,,,3.1914170912333337,3.5576800000000004,4.319805777886108,4.133181666666665,,-0.1720174999999999,-0.1402627777777774,"['NA', 'NA']","['↓', '↑']","['↑', '↓']","['NA', 'NA']","['NA', 'NA']",0,0,0,mixed
LOC103248337,2.32181629033629,2.47201061997535,3.54932473912181,6.25522,7.03712375,4.71871,6.066914999999999,4.53114,7.249813636363637,4.35428,5.551712,3.8446,5.635833636363636,3.22793,3.4969233333333336,2.32181629033629,2.47201061997535,3.54932473912181,-1.5365099999999998,-0.1768599999999995,-0.6166699999999996,-0.9702087500000012,-1.6981016363636368,-2.1389103030303027,0.4483235066346455,1.22750844878552,0.4813644307000002,1.3596500000000002,0.3483339424471112,1.1687015530303015,0.1022923707321265,0.0766533333333333,-0.0973917960858584,"['→', '↑']","['↑', '→']","['↓', '→']","['neutral', 'neutral']","['neutral', 'neutral']",0,0,2,mixed
MMP10,,,,4.81171,4.089955,6.06692,6.06692,4.53114,4.22906,4.35428,4.35428,4.80575,4.56546,,,,,,1.25521,-0.1768599999999995,,1.976965,0.1252200000000005,,,,1.0254122424499994,1.4320699999999995,1.7144797725124987,1.8517449999999995,,-0.2386783333333333,-0.3086241666666667,"['NA', 'NA']","['↓', 'NA']","['↓', 'NA']","['NA', 'NA']","['NA', 'NA']",0,0,0,mixed
MMP1,,,,3.3682,6.736394,8.76332,8.76332,8.7602,7.451203333333333,3.26571,4.08214,5.7669,5.92709,,,,,,5.39512,-5.494489999999999,,2.0269260000000004,-3.369063333333333,,,,59.29180297604999,10.88961,14.558350442723556,5.3959893333333335,,-1.8149350000000004,-0.899331555555556,"['NA', 'NA']","['↓', 'NA']","['↓', 'NA']","['NA', 'NA']","['NA', 'NA']",0,0,0,mixed
MMP13,-0.616826300693591,0.740328384280079,-2.79597823268975,11.5481,11.3877,6.74102,6.741016666666667,7.85397,9.565746666666668,3.81,4.08214,6.72805,5.92709,,,-0.616826300693591,0.740328384280079,-2.79597823268975,-4.80708,-4.04397,,-4.646683333333334,-5.483606666666668,,3.182672745148861,3.5363066169698287,0.2911684360500001,0.7631100000000002,0.3502203329388893,0.8369233333333339,-0.181595994333013,0.127185,-0.1394872222222224,"['↑', '↓']","['↑', 'NA']","['↓', 'NA']","['agree', 'NA']","['disagree', 'NA']",1,0,0,mostly_agree
LOC103248346,-0.531059457750985,0.0,2.40183335309895,10.1046,10.1046,5.39281,5.39281,6.64567,6.64567,,,3.8446,3.8446,,,-0.531059457750985,0.0,2.40183335309895,-4.71179,,,-4.71179,,,2.4421146406100918,2.932892810849935,,0.0,,0.0,0.2444077342374943,-0.1963245833333332,-0.1963245833333332,"['→', '↑']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']",0,0,0,mixed
DCUN1D5,0.0200810127786653,0.558401500048375,0.191478935578034,3.3682,13.95394,10.7856,17.526633333333333,3.92698,11.579563333333333,7.07571,9.525005,10.0921,14.41725,8.87681,8.06983,0.0200810127786653,0.558401500048375,0.191478935578034,7.417400000000001,3.14873,-1.2152899999999995,3.572693333333333,-2.0545583333333326,-6.34742,0.0756330605452879,0.5383204872697097,18.631591794233337,8.63269,24.750545192552774,9.920113333333331,0.0142831602332807,-0.7193908333333328,-0.8266761111111104,"['→', '→']","['↓', '↓']","['↓', '↓']","['neutral', 'neutral']","['neutral', 'neutral']",0,0,2,mixed
DYNC2H1,0.0624772549781219,-0.407062715569592,-0.158168434009218,30.7949,18.621297,24.2677,27.862891666666663,6.34359,17.82247,16.3286,27.622515,7.6892,14.630828888888889,6.45586,17.269426,0.0624772549781219,-0.407062715569592,-0.158168434009218,-6.527199999999997,9.985010000000004,-1.2333399999999992,9.241594666666668,9.800045,2.6385971111111104,0.0551834445673501,0.4695399705477139,71.08823491769999,16.51221,15.866296559790651,7.16144788888889,-0.0183871407489449,0.4411549999999997,-0.5502497962962958,"['→', '→']","['↑', '↓']","['→', '↓']","['neutral', 'neutral']","['neutral', 'neutral']",0,0,2,mixed
LOC103248350,,,,,,4.04461,4.04461,,,5.44286,5.44286,,,,,,,,,,,,,,,,,,,,,,,"['NA', 'NA']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']",0,0,0,mixed
PDGFD,-0.91690403797217,-1.90347677837635,-3.26111651294199,3.84937,9.317215454545456,4.71871,13.93144,4.53114,7.414582727272728,3.26571,9.071423333333334,4.80575,9.474184285714284,4.03491,6.45587,-0.91690403797217,-1.90347677837635,-3.26111651294199,0.8693399999999998,-1.2654299999999998,-0.7708399999999997,4.614224545454546,1.656840606060606,-3.0183142857142853,1.3853072581307009,2.34421247496982,1.2486754422333328,2.13477,14.809807006061996,7.632538831168831,-0.1953510395808181,-0.1366816666666665,-0.636044902597402,"['↓', '↓']","['↓', '→']","['↓', '↓']","['agree', 'neutral']","['agree', 'agree']",1,0,1,mostly_agree
DDI1,,,,2.88702,2.88702,,,4.22906,4.22906,5.44286,5.44286,3.8446,3.8446,,,,,,,1.2138,,,1.2138,,,,,0.0,,0.0,,0.0337166666666666,0.0337166666666666,"['NA', 'NA']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']",0,0,0,mixed
LOC103248370,0.532996077120146,-3.47246525326166,0.642089976226138,6.25522,8.4205,5.39281,5.16811,5.73944,6.444283333333334,3.81,4.08214,4.80575,6.247475,,,0.532996077120146,-3.47246525326166,0.642089976226138,-0.8624099999999997,-1.92944,,-3.252390000000001,-2.362143333333334,,5.497531114085253,4.114555229487798,0.5692765104500004,1.0670300000000004,0.3962695637555559,0.8902466666666671,0.0090911582588324,-0.1778383333333335,0.1483744444444445,"['↓', '↑']","['↓', 'NA']","['↑', 'NA']","['agree', 'NA']","['disagree', 'NA']",1,0,0,mostly_agree
LOC103248368,,,,12.5104,12.5104,6.06692,6.06692,13.8955,13.8955,,,9.13092,9.13092,,,,,,-6.443480000000001,,,-6.443480000000001,,,,,,0.0,,0.0,,-0.2684783333333332,-0.2684783333333332,"['NA', 'NA']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']",0,0,0,mixed
CASP4,-0.80906419296229,-1.17228508287913,-1.64613567420406,3.3682,4.33054,3.37051,3.37051,3.92698,3.92698,,,2.88345,3.123735,,,-0.80906419296229,-1.17228508287913,-1.64613567420406,0.00231,,,-0.9600300000000002,,,0.1761920770798763,0.83707148124177,,0.0,,0.0,-0.0697559567701474,9.625000000000138e-05,-0.0400012499999999,"['→', '→']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']",0,0,0,mixed
LOC103248363,1.31225580533642,0.0,2.40176122449381,2.88702,7.2175525,3.37051,3.37051,2.71868,4.984249999999999,3.26571,3.26571,3.8446,4.56546,,,1.31225580533642,0.0,2.40176122449381,0.4834899999999997,0.5470299999999999,,-3.8470425,-1.7185399999999995,,1.4462490560824102,2.40176122449381,0.0020186658,0.0635400000000001,2.265261446253126,2.1285025000000006,0.0907921182631156,0.01059,0.3547504166666669,"['↓', '↑']","['→', 'NA']","['↑', 'NA']","['neutral', 'NA']","['disagree', 'NA']",0,0,1,mixed
LOC103248373,,,,2.88702,2.88702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['NA', 'NA']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']",0,0,0,mixed
LOC103248372,,,,8.1799,6.495805,8.08922,8.08922,9.9685,5.890475,,,5.28632,5.28632,,,,,,-0.0906800000000007,,,1.5934149999999994,,,,,,0.0,,0.0,,-0.0037783333333333,0.0663922916666666,"['NA', 'NA']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']",0,0,0,mixed
GRIA4,,,,5.77405,6.805131428571428,3.37051,7.078054999999999,3.92698,5.286323333333334,4.35428,6.168566666666667,4.80575,5.526610000000001,3.22793,5.24539,,,,-2.40354,0.4273000000000002,-1.5778199999999996,0.2729235714285707,0.8822433333333333,-0.2812200000000002,,,2.119329139733334,2.83084,0.3386654330023999,1.1634633333333335,,0.06881,-0.0461786309523808,"['NA', 'NA']","['↑', '↓']","['→', '↓']","['NA', 'NA']","['NA', 'NA']",0,0,0,mixed
MSANTD4,0.113289776930851,0.966551716067252,0.949345105250885,60.6275,60.6275,23.5936,31.34575,41.0823,41.0823,7.62,14.96785,15.3784,22.10645,10.4908,10.4908,0.113289776930851,0.966551716067252,0.949345105250885,-37.0339,-33.4623,-4.887599999999999,-29.281749999999995,-26.11445,-11.61565,0.2378900860411528,0.853261939136401,310.4424017233334,32.146300000000004,88.7230133233333,17.666099999999997,0.0696712773600027,2.6788583333333293,1.4721749999999971,"['↑', '→']","['↑', '↑']","['↑', '↑']","['agree', 'neutral']","['agree', 'neutral']",1,0,1,mostly_agree
KBTBD3,-0.617809242842316,-0.763676309181972,-1.02496473800034,4.81171,29.511803333333333,18.8749,22.4701,4.22906,16.010015,17.4171,18.5057,4.80575,11.613895,6.45586,8.069825,-0.617809242842316,-0.763676309181972,-1.02496473800034,14.06319,13.18804,1.6501100000000006,-7.041703333333331,2.4956850000000017,-3.54407,0.0425540735523807,0.4071554951580239,47.9957118823,12.41308,23.2789759358787,9.537388333333332,-0.0339296245965019,-1.0344233333333328,0.2914694444444443,"['→', '→']","['↓', '↓']","['↑', '↓']","['neutral', 'neutral']","['neutral', 'neutral']",0,0,2,mixed
AASDHPPT,-0.0394310755546438,0.188332248388037,-0.0901065131771965,4.81171,29.511803333333333,18.8749,22.4701,4.22906,16.010015,17.4171,18.5057,4.80575,11.613895,6.45586,8.069825,-0.0394310755546438,0.188332248388037,-0.0901065131771965,14.06319,13.18804,1.6501100000000006,-7.041703333333331,2.4956850000000017,-3.54407,0.0219953792756061,0.2784387615652335,47.9957118823,12.41308,23.2789759358787,9.537388333333332,-0.0042229531352127,-1.0344233333333328,0.2914694444444443,"['→', '→']","['↓', '↓']","['↑', '↓']","['neutral', 'neutral']","['neutral', 'neutral']",0,0,2,mixed
GUCY1A2,0.321362579763743,0.347541950428833,0.132278167264814,7.21756,11.723069090909092,27.6382,11.72937,3.32283,8.587582142857142,4.35428,8.617855,4.32517,8.032457142857142,8.06983,6.724856666666667,0.321362579763743,0.347541950428833,0.132278167264814,20.42064,1.03145,3.74466,0.0063009090909069,0.0302728571428581,-1.3076004761904754,0.0137961284734285,0.215263783164019,110.23175105343336,19.389190000000003,0.5861360934303643,1.3378733333333337,-0.0157570343749107,-1.389664999999999,-0.1094917821067817,"['→', '→']","['↓', '↑']","['→', '↓']","['neutral', 'neutral']","['neutral', 'neutral']",0,0,2,mixed
LOC103248388,,,,,,,,2.71868,2.71868,,,,,,,,,,,,,,,,,,,,,,,,,"['NA', 'NA']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']",0,0,0,mixed
CWF19L2,-0.133669440203721,0.435684630359573,0.87143097593624,5.29288,6.6160975,4.71871,4.71871,3.92698,4.68217,3.81,3.81,3.8446,4.084885,,,-0.133669440203721,0.435684630359573,0.87143097593624,-0.5741700000000005,-0.1169799999999998,,-1.8973875,-0.8721700000000001,,0.2540442969791892,1.005100416139961,0.1045113480500003,0.4571900000000006,0.5255354611531247,1.0252174999999997,0.0837583680116633,0.0761983333333334,0.1708695833333333,"['→', '→']","['→', 'NA']","['↑', 'NA']","['neutral', 'NA']","['neutral', 'NA']",0,0,1,mixed
ALKBH8,-0.095214420583834,-0.126155006184035,-0.582748383490362,7.21756,14.531342,28.9864,21.121873333333333,3.32283,10.831585714285714,16.8729,12.33717,3.8446,7.5690475,3.22793,5.379883333333333,-0.095214420583834,-0.126155006184035,-0.582748383490362,21.76884,13.550070000000002,-0.6166699999999996,6.590531333333333,1.5055842857142867,-2.189164166666667,0.0745206995041041,0.4875339629065279,128.22596008343334,22.38551,19.43181761269689,8.779695499999999,-0.0406278302422106,-1.8654591666666644,-0.7316412916666658,"['→', '→']","['↓', '↓']","['↓', '↓']","['neutral', 'neutral']","['neutral', 'neutral']",0,0,2,mixed
ELMOD1,-0.119310246275095,-0.463478485789417,-0.36578409384632,9.14224,8.340283333333334,5.39281,7.280294,6.64567,4.893628,13.0629,10.885735,4.32517,5.16618,4.03491,4.03491,-0.119310246275095,-0.463478485789417,-0.36578409384632,-3.74943,6.417230000000001,-0.2902599999999999,-1.0599893333333332,5.992107000000001,-1.1312699999999998,0.0314575548073471,0.344168239514322,26.719542457433334,10.16666,16.746607252030483,7.1233770000000005,-0.020539487297602,0.2882641666666666,-0.0059400555555552,"['→', '→']","['↑', '↓']","['↑', '↓']","['neutral', 'neutral']","['neutral', 'neutral']",0,0,2,mixed
SLC35F2,0.113335074147739,0.0308241737283319,0.0899082375751285,3.3682,17.65897,28.3123,26.42482,3.32283,17.973502500000002,3.26571,12.65463625,2.88345,16.740041666666666,8.87681,8.554014,0.113335074147739,0.0308241737283319,0.0899082375751285,24.9441,-0.0571200000000002,5.993360000000001,8.76585,-5.318866250000003,-8.186027666666666,0.0018079653267455,0.082510900419407,170.13330937773333,25.00122,82.32766714297804,16.951877666666668,-0.0019522363810508,-1.5792283333333323,-1.4126564722222206,"['→', '→']","['↓', '↑']","['↓', '↓']","['neutral', 'neutral']","['neutral', 'neutral']",0,0,2,mixed
RAB39A,3.37876329965006,3.27455254003423,4.44428304699891,7.21756,12.02928,6.74102,9.43741,4.83321,8.307105,4.35428,5.3067825,5.7669,4.164983333333333,3.22793,3.22793,3.37876329965006,3.27455254003423,4.44428304699891,-0.4765399999999999,-0.4789300000000001,-2.5389699999999995,-2.59187,-3.0003225,-0.9370533333333326,0.4190769455556521,1.16973050696468,1.4162313364333323,2.0624299999999995,1.1937218831918992,2.063269166666668,0.0887933122790707,-0.1718691666666664,0.1379013888888887,"['→', '↑']","['→', '↓']","['→', '↑']","['neutral', 'disagree']","['neutral', 'agree']",0,1,1,mostly_disagree
CUL5,,,,25.9832,21.7729625,22.9195,22.919466666666665,23.2598,29.45235,13.0629,7.946581999999999,21.1453,14.6575375,4.8419,6.18687,,,,-3.0637000000000008,-10.196899999999998,-16.3034,1.1465041666666664,-21.505768,-8.470667500000001,,,43.91025676333332,13.2397,129.25487837066296,22.652272166666663,,-1.103308333333332,-0.8014309722222225,"['NA', 'NA']","['↓', '↓']","['↓', '↑']","['NA', 'NA']","['NA', 'NA']",0,0,0,mixed
ACAT1,-0.692539047178222,-0.902570640840276,-1.46872957446278,38.4937,16.520206666666667,26.29,15.841405,4.83321,13.392023333333334,17.4171,17.4171,17.3007,9.323154,6.45586,4.841895,-0.692539047178222,-0.902570640840276,-1.46872957446278,-12.203699999999998,12.58389,-10.844839999999998,-0.6788016666666667,4.025076666666667,-4.481258999999999,0.1611868238505121,0.776190527284558,194.19608465343333,24.78759,18.15714993677144,8.506335666666665,-0.0646825439403797,0.1132383333333341,-0.3168714444444437,"['→', '→']","['↑', '↓']","['↑', '↓']","['neutral', 'neutral']","['neutral', 'neutral']",0,0,2,mixed
NPAT,0.11400070106096,0.404512085522123,0.0460561711662795,5.77405,42.50341666666667,4.04461,32.5254025,3.32283,13.694106666666668,21.7714,22.4971,10.5726,19.54335,10.4908,10.4908,0.11400070106096,0.404512085522123,0.0460561711662795,-1.7294400000000003,18.44857,-0.0817999999999994,-9.978014166666677,8.802993333333331,-9.05255,0.036250661030139,0.3584559143558434,125.54023624443336,20.17801,112.06719239456416,18.78100750000001,-0.00566204415789,0.1373033333333341,0.0771220138888901,"['→', '→']","['↑', '↓']","['↑', '↓']","['neutral', 'neutral']","['neutral', 'neutral']",0,0,2,mixed
ATM,0.525602433384295,0.752283755940493,1.17383425589009,50.5229,23.2164825,35.7274,28.71673,4.53114,17.34778142857143,21.7714,13.78855,10.5726,12.220318571428573,10.4908,10.4908,0.525602433384295,0.752283755940493,1.17383425589009,-14.795499999999995,17.24026,-0.0817999999999994,5.5002475,-3.559231428571429,-1.7295185714285726,0.1082156236187944,0.648231822505795,257.13944151853326,32.03576,22.94858750740056,9.05947892857143,0.0540193185421495,1.2261416666666662,-0.6024805059523808,"['→', '→']","['↑', '↓']","['↓', '↑']","['neutral', 'neutral']","['neutral', 'neutral']",0,0,2,mixed
C1H11orf65,,,,,,,,,,3.26571,3.26571,,,,,,,,,,,,,,,,,,,,,,,"['NA', 'NA']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']",0,0,0,mixed
KDELC2,,,,3.84937,17.081585,3.37051,13.482055,4.53114,12.23407,14.6957,9.25285,4.80575,10.572625,7.26285,5.24539,,,,-0.47886,10.164560000000002,2.4571000000000005,-3.599530000000001,-2.9812200000000004,-5.327235,,,30.21786501160001,10.643420000000004,1.4785097005583323,2.3460149999999995,,0.2446633333333335,-0.1439754166666663,"['NA', 'NA']","['↑', '↓']","['→', '↓']","['NA', 'NA']","['NA', 'NA']",0,0,0,mixed
EXPH5,0.475273380104935,0.707089933022375,0.785739827613903,25.9832,13.579713333333334,15.5043,9.43742375,24.7702,13.324906666666667,10.8857,9.661065,3.8446,8.8906225,4.03491,5.11089,0.475273380104935,0.707089933022375,0.785739827613903,-10.4789,-13.8845,0.1903100000000002,-4.1422895833333335,-3.6638416666666656,-3.779732499999999,0.0260523558591035,0.310466447508968,53.92173832003333,14.07481,0.0622984554814238,0.4784479166666671,0.0258722039590806,0.8891008333333317,0.0302130902777778,"['→', '→']","['↓', '↑']","['→', '→']","['neutral', 'neutral']","['neutral', 'neutral']",0,0,2,mixed
DDX10,-0.0483935544443872,0.0776409014969018,-0.613861473887093,30.3138,9.8038625,21.5713,9.572248,20.5411,8.004993333333333,10.8857,6.9396375,16.8201,8.65035,4.8419,4.8419,-0.0483935544443872,0.0776409014969018,-0.613861473887093,-8.7425,-9.6554,-11.9782,-0.2316144999999991,-1.0653558333333333,-3.80845,0.135635697860831,0.6915023753839948,2.783090123333336,3.2357000000000014,3.502240402028232,3.5768355000000005,-0.0471223266202254,-0.2696416666666666,-0.2980696249999997,"['→', '↓']","['↓', '↓']","['↓', '↓']","['neutral', 'agree']","['neutral', 'agree']",1,0,1,mostly_agree
LOC103248411,1.43990682316264,2.35437896688114,1.23312996718187,4.81171,5.29288,4.71871,4.71871,4.83321,5.034596666666666,3.26571,3.26571,4.80575,4.80575,,,1.43990682316264,2.35437896688114,1.23312996718187,-0.0929999999999999,-1.5675000000000003,,-0.5741700000000005,-1.7688866666666665,,0.3560358815221691,1.12124899969927,1.0870751250000006,1.4745000000000004,0.7136739568055548,1.194716666666666,-0.017231404665064,-0.2457500000000001,-0.1991194444444443,"['↑', '↓']","['↓', 'NA']","['↓', 'NA']","['disagree', 'NA']","['disagree', 'NA']",0,1,0,mostly_disagree
LOC103248412,,,,,,,,,,3.26571,3.26571,,,,,,,,,,,,,,,,,,,,,,,"['NA', 'NA']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']",0,0,0,mixed
C1H11orf87,-0.858379963732887,-2.0682520727209,-3.30452706448484,5.77405,6.495805,4.71871,6.403965,5.13529,6.74636,8.16428,8.16428,5.28632,5.28632,4.8419,4.8419,-0.858379963732887,-2.0682520727209,-3.30452706448484,-1.0553400000000002,3.0289899999999994,-0.44442,-0.0918400000000003,1.4179199999999996,-0.44442,1.4959670023142029,2.446147100751953,4.853258637233332,4.08433,0.9786663649333333,1.86234,-0.2038455917293292,0.05091,-0.0293816666666665,"['↓', '↓']","['↑', '↓']","['↑', '↓']","['disagree', 'agree']","['disagree', 'agree']",1,1,0,mixed
LOC103248415,,,,4.81171,4.81171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['NA', 'NA']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']",0,0,0,mixed
